"","sdate","Year","Month","DOY","Precip","MaxT","lPrecip","wPrecip","wlPrecip"
"1579",2014-09-27,2014,"Sep",270,0,28.9,0,2.3003136,0.673360122966265
"1580",2014-09-28,2014,"Sep",271,0,26.7,0,1.84025088,0.538688098373012
"1581",2014-09-29,2014,"Sep",272,0,21.1,0,1.472200704,0.430950478698409
"1582",2014-09-30,2014,"Sep",273,0,15.6,0,1.1777605632,0.344760382958728
"1583",2014-10-01,2014,"Oct",274,0.3,15.6,0.262364264467491,0.0402653184,0.0352139354852178
"1584",2014-10-02,2014,"Oct",275,0,16.7,0,0.24,0.209891411573993
"1585",2014-10-03,2014,"Oct",276,0,16.7,0,0.192,0.167913129259194
"1586",2014-10-04,2014,"Oct",277,4.3,17.2,1.66770682055808,0.1536,0.134330503407355
"1587",2014-10-05,2014,"Oct",278,3.6,18.9,1.52605630349505,3.56288,1.44162985917235
"1588",2014-10-06,2014,"Oct",279,0,17.8,0,5.730304,2.37414893013392
"1589",2014-10-07,2014,"Oct",280,0,19.4,0,4.5842432,1.89931914410713
"1590",2014-10-08,2014,"Oct",281,0.8,23.9,0.587786664902119,3.66739456,1.51945531528571
"1591",2014-10-09,2014,"Oct",282,0,17.8,0,3.573915648,1.68579358415026
"1592",2014-10-10,2014,"Oct",283,0,17.8,0,2.8591325184,1.34863486732021
"1593",2014-10-11,2014,"Oct",284,0,13.9,0,2.25509376,1.05073674546799
"1594",2014-10-12,2014,"Oct",285,0,17.2,0,1.804075008,0.840589396374394
"1595",2014-10-13,2014,"Oct",286,0,18.3,0,1.4432600064,0.672471517099515
"1596",2014-10-14,2014,"Oct",287,0,22.2,0,0.6928990208,0.358908557339285
"1597",2014-10-15,2014,"Oct",288,0,24.4,0,0.16777216,0.123267797987281
"1598",2014-10-16,2014,"Oct",289,39.6,21.7,3.70376806660769,0.134217728,0.0986142383898247
"1599",2014-10-17,2014,"Oct",290,4.3,22.8,1.66770682055808,31.7873741824,3.04190584399801
"1600",2014-10-18,2014,"Oct",291,7.1,21.1,2.09186406167839,28.784,3.70457701907538
"1601",2014-10-19,2014,"Oct",292,0,13.9,0,28.7072,4.63715286460302
"1602",2014-10-20,2014,"Oct",293,0,13.3,0,22.96576,3.70972229168242
"1603",2014-10-21,2014,"Oct",294,36.3,12.8,3.61899332664977,18.372608,2.96777783334593
"1604",2014-10-22,2014,"Oct",295,26.7,10.6,3.32143241319329,43.7380864,5.26941692799656
"1605",2014-10-23,2014,"Oct",296,33.8,11.7,3.54961738678043,56.35046912,6.87267947295188
"1606",2014-10-24,2014,"Oct",297,8.9,12.2,2.29253475714054,72.120375296,8.33783748778585
"1607",2014-10-25,2014,"Oct",298,0,18.9,0,64.8163002368,8.50429779594112
"1608",2014-10-26,2014,"Oct",299,0,17.2,0,47.6010225664,6.40574916880167
"1609",2014-10-27,2014,"Oct",300,0,16.1,0,37.6191090688,4.94553067870101
"1610",2014-10-28,2014,"Oct",301,0,13.9,0,29.33293056,3.73181234964614
"1611",2014-10-29,2014,"Oct",302,1.3,17.2,0.832909122935104,23.466344448,2.98544987971691
"1612",2014-10-30,2014,"Oct",303,0,15,0,19.8130755584,3.05468720212161
"1613",2014-10-31,2014,"Oct",304,0,11.7,0,11.9527776256,2.05516331213722
"1614",2014-11-01,2014,"Nov",305,8.4,6.7,2.24070968927596,6.6953314304,1.28749455994628
"1615",2014-11-02,2014,"Nov",306,7.6,5,2.15176220325946,8.4470177792,2.44142613463942
"1616",2014-11-03,2014,"Nov",307,0,11.7,0,11.881984,3.42839162514756
"1617",2014-11-04,2014,"Nov",308,0,11.7,0,9.5055872,2.74271330011805
"1618",2014-11-05,2014,"Nov",309,0,18.9,0,7.60446976,2.19417064009444
"1619",2014-11-06,2014,"Nov",310,6.9,10.6,2.06686275947298,6.083575808,1.75533651207555
"1620",2014-11-07,2014,"Nov",311,2,8.9,1.09861228866811,10.3868606464,3.05775941723882
"1621",2014-11-08,2014,"Nov",312,0,8.3,0,9.76990208,3.23566442863689
"1622",2014-11-09,2014,"Nov",313,0,12.8,0,7.815921664,2.58853154290951
"1623",2014-11-10,2014,"Nov",314,0,13.9,0,6.2527373312,2.07082523432761
"1624",2014-11-11,2014,"Nov",315,0,13.9,0,4.1002467328,1.41606581658032
"1625",2014-11-12,2014,"Nov",316,0,13.9,0,2.4641536,0.90180894597005
"1626",2014-11-13,2014,"Nov",317,1,9.4,0.693147180559945,1.97132288,0.72144715677604
"1627",2014-11-14,2014,"Nov",318,5.3,6.1,1.84054963339749,2.377058304,1.13167546986879
"1628",2014-11-15,2014,"Nov",319,0,3.9,0,6.1416466432,2.37778008261302
"1629",2014-11-16,2014,"Nov",320,0,5.6,0,4.172435456,1.680296367159
"1630",2014-11-17,2014,"Nov",321,15.7,4.4,2.81540871942271,3.1232,1.22627449745687
"1631",2014-11-18,2014,"Nov",322,0,5,0,15.05856,3.23334657350366
"1632",2014-11-19,2014,"Nov",323,0,3.3,0,12.046848,2.58667725880293
"1633",2014-11-20,2014,"Nov",324,0,6.7,0,9.6374784,2.06934180704234
"1634",2014-11-21,2014,"Nov",325,0,1.7,0,7.70998272,1.65547344563387
"1635",2014-11-22,2014,"Nov",326,0,5,0,6.167986176,1.3243787565071
"1636",2014-11-23,2014,"Nov",327,0,15,0,4.8270147584,0.985076893410191
"1637",2014-11-24,2014,"Nov",328,20.3,17.2,3.05870707271538,3.29252864,0.590434002675478
"1638",2014-11-25,2014,"Nov",329,0,17.8,0,18.874022912,2.91931286031269
"1639",2014-11-26,2014,"Nov",330,31.5,7.2,3.48124008933569,15.0992183296,2.33545028825015
"1640",2014-11-27,2014,"Nov",331,1.8,3.3,1.02961941718116,35.5936,4.35105009269883
"1641",2014-11-28,2014,"Nov",332,0,0,0,29.91488,4.30453560790399
"1642",2014-11-29,2014,"Nov",333,0,-1,0,23.931904,3.44362848632319
"1643",2014-11-30,2014,"Nov",334,0,7.8,0,19.1455232,2.75490278905855
"1644",2014-12-01,2014,"Dec",335,0,15,0,15.31641856,2.20392223124684
"1645",2014-12-02,2014,"Dec",336,0.5,1.7,0.405465108108164,12.253134848,1.76313778499747
"1646",2014-12-03,2014,"Dec",337,8.9,5,2.29253475714054,10.2025078784,1.73488231448451
"1647",2014-12-04,2014,"Dec",338,0,4.4,0,13.1023104,2.89350748616613
"1648",2014-12-05,2014,"Dec",339,0.3,-0.5,0.262364264467491,10.48184832,2.31480598893291
"1649",2014-12-06,2014,"Dec",340,18.8,3.3,2.98568193770049,5.2431919104,1.6879408943898
"1650",2014-12-07,2014,"Dec",341,0,3.3,0,19.04128,3.62834372256924
"1651",2014-12-08,2014,"Dec",342,0,-5.5,0,15.233024,2.90267497805539
"1652",2014-12-09,2014,"Dec",343,49.5,3.9,3.92197333628131,12.1864192,2.32213998244431
"1653",2014-12-10,2014,"Dec",344,15.7,3.9,2.81540871942271,49.34913536,4.9952906549805
"1654",2014-12-11,2014,"Dec",345,2.8,5.6,1.33500106673234,52.039308288,6.24855949952257
"1655",2014-12-12,2014,"Dec",346,0,5,0,43.8177595392,6.02331196852909
"1656",2014-12-13,2014,"Dec",347,1.5,3.3,0.916290731874155,34.098577408,4.57249052965172
"1657",2014-12-14,2014,"Dec",348,0,7.8,0,28.4788619264,4.3910250092207
"1658",2014-12-15,2014,"Dec",349,0,5.6,0,22.7508772864,3.48464885898839
"1659",2014-12-16,2014,"Dec",350,0,3.9,0,16.1820672,2.46713393022367
"1660",2014-12-17,2014,"Dec",351,17.8,5.6,2.9338568698359,12.94565376,1.97370714417894
"1661",2014-12-18,2014,"Dec",352,1.8,7.2,1.02961941718116,24.596523008,3.92605121121187
"1662",2014-12-19,2014,"Dec",353,0,3.9,0,15.8021963776,3.54341782233662
"1663",2014-12-20,2014,"Dec",354,0,1.1,0,10.9559824384,2.53243204849945
"1664",2014-12-21,2014,"Dec",355,0,1.7,0,8.46413824,1.88260099075605
"1665",2014-12-22,2014,"Dec",356,1.5,4.4,0.916290731874155,6.771310592,1.50608079260484
"1666",2014-12-23,2014,"Dec",357,10.9,5,2.47653840011748,6.4559872,1.83951125140751
"1667",2014-12-24,2014,"Dec",358,17,4.4,2.89037175789616,13.88478976,3.45283972121999
"1668",2014-12-25,2014,"Dec",359,3.6,11.7,1.52605630349505,24.707831808,5.07456918329293
"1669",2014-12-26,2014,"Dec",360,0,10.6,0,22.6462654464,5.28050038943038
"1670",2014-12-27,2014,"Dec",361,0,11.1,0,16.2057519104,3.90937982886705
"1671",2014-12-28,2014,"Dec",362,8.6,10,2.26176309847379,12.771328,3.01694931999065
"1672",2014-12-29,2014,"Dec",363,0,5,0,17.0970624,4.22296993477155
"1673",2014-12-30,2014,"Dec",364,0,-2.1,0,13.67764992,3.37837594781724
"1674",2014-12-31,2014,"Dec",365,0,-2.1,0,10.942119936,2.70270075825379
"1675",2015-01-01,2015,"Jan",1,0,0,0,8.5926346752,2.06377463842735
"1676",2015-01-02,2015,"Jan",2,0,3.3,0,5.703729152,1.38510342484706
"1677",2015-01-03,2015,"Jan",3,10.4,1.1,2.43361335540045,2.7376222208,0.797731435541498
"1678",2015-01-04,2015,"Jan",4,11.9,1.7,2.55722731136763,10.12355072,2.42121678486941
"1679",2015-01-05,2015,"Jan",5,0,5,0,17.618840576,3.98275527698963
"1680",2015-01-06,2015,"Jan",6,0,-8.2,0,14.0950724608,3.1862042215917
"1681",2015-01-07,2015,"Jan",7,0,-3.8,0,10.35264,2.30610841379225
"1682",2015-01-08,2015,"Jan",8,0,-8.2,0,8.282112,1.8448867310338
"1683",2015-01-09,2015,"Jan",9,1.3,-1.6,0.832909122935104,6.6256896,1.47590938482704
"1684",2015-01-10,2015,"Jan",10,0,-4.3,0,6.34055168,1.84705480620972
"1685",2015-01-11,2015,"Jan",11,0,-3.2,0,5.072441344,1.47764384496777
"1686",2015-01-12,2015,"Jan",12,5.3,0.6,1.84054963339749,4.0579530752,1.18211507597422
"1687",2015-01-13,2015,"Jan",13,0,-0.5,0,6.3696709632,2.15682452318352
"1688",2015-01-14,2015,"Jan",14,0,-4.3,0,3.817984,1.45087942677777
"1689",2015-01-15,2015,"Jan",15,0.8,-1.6,0.587786664902119,3.0543872,1.16070354142221
"1690",2015-01-16,2015,"Jan",16,0,3.3,0,3.08350976,1.39879216505947
"1691",2015-01-17,2015,"Jan",17,0,-6.6,0,2.466807808,1.11903373204757
"1692",2015-01-18,2015,"Jan",18,6.4,9.4,2.00148000021012,1.9734462464,0.895226985638058
"1693",2015-01-19,2015,"Jan",19,2.8,9.4,1.33500106673234,6.55917056,2.22793265258989
"1694",2015-01-20,2015,"Jan",20,0,2.2,0,7.487336448,2.85034697545778
"1695",2015-01-21,2015,"Jan",21,0,-0.5,0,5.9898691584,2.28027758036623
"1696",2015-01-22,2015,"Jan",22,0,3.3,0,4.22281216,1.62659455224031
"1697",2015-01-23,2015,"Jan",23,0,1.7,0,3.378249728,1.30127564179225
"1698",2015-01-24,2015,"Jan",24,6.9,0,2.06686275947298,2.7025997824,1.0410205134338
"1699",2015-01-25,2015,"Jan",25,0,2.8,0,7.59618048,2.42319350575593
"1700",2015-01-26,2015,"Jan",26,0,-6.6,0,6.076944384,1.93855480460474
"1701",2015-01-27,2015,"Jan",27,60.2,-8.2,4.11414718951828,4.8615555072,1.5508438436838
"1702",2015-01-28,2015,"Jan",28,1.8,-3.2,1.02961941718116,51.3620496384,4.31708554794915
"1703",2015-01-29,2015,"Jan",29,0,-1,0,42.228992,4.13401932406073
"1704",2015-01-30,2015,"Jan",30,9.7,0,2.37024374146786,33.7831936,3.30721545924859
"1705",2015-01-31,2015,"Jan",31,1.3,-5.5,0.832909122935104,34.78655488,4.54196736057316
"1706",2015-02-01,2015,"Feb",32,0,-3.2,0,28.869243904,4.29990118680661
"1707",2015-02-02,2015,"Feb",33,22.6,-11,3.16124671203156,23.0953951232,3.43992094944529
"1708",2015-02-03,2015,"Feb",34,0,-6.6,0,35.81543424,5.05900643025006
"1709",2015-02-04,2015,"Feb",35,1.5,1.7,0.916290731874155,28.652347392,4.04720514420005
"1710",2015-02-05,2015,"Feb",36,5.3,1.1,1.84054963339749,24.1218779136,3.97079670085936
"1711",2015-02-06,2015,"Feb",37,0,-7.1,0,17.0735765504,4.2073238766577
"1712",2015-02-07,2015,"Feb",38,0,-2.1,0,13.465587712,3.25530455822317
"1713",2015-02-08,2015,"Feb",39,6.6,-5.5,2.02814824729229,10.7724701696,2.60424364657853
"1714",2015-02-09,2015,"Feb",40,10.2,-9.3,2.41591377830105,12.8564465664,3.45141053126783
"1715",2015-02-10,2015,"Feb",41,3.3,-1,1.45861502269952,18.305570816,4.60442651156644
"1716",2015-02-11,2015,"Feb",42,0,-4.9,0,17.2844566528,4.85043322741277
"1717",2015-02-12,2015,"Feb",43,1,-6.6,0.693147180559945,11.4009088,3.54091030086114
"1718",2015-02-13,2015,"Feb",44,0,-8.2,0,9.92072704,3.38724598513687
"1719",2015-02-14,2015,"Feb",45,5.8,-8.8,1.91692261218206,7.7755203584,2.61141081993381
"1720",2015-02-15,2015,"Feb",46,0.5,-7.1,0.405465108108164,10.29133312,3.42503923364002
"1721",2015-02-16,2015,"Feb",47,0,-6,0,8.633066496,3.06440347339855
"1722",2015-02-17,2015,"Feb",48,0,-6,0,6.9064531968,2.45152277871884
"1723",2015-02-18,2015,"Feb",49,0.5,0,0.405465108108164,4.8164929536,1.74344746313607
"1724",2015-02-19,2015,"Feb",50,7.6,0.6,2.15176220325946,3.1579777024,1.45972329030142
"1725",2015-02-20,2015,"Feb",51,0,-7.1,0,8.25204736,2.73257079934998
"1726",2015-02-21,2015,"Feb",52,3.8,1.1,1.56861591791385,6.601637888,2.18605663947999
"1727",2015-02-22,2015,"Feb",53,0.3,1.7,0.262364264467491,8.213936128,2.92931193411958
"1728",2015-02-23,2015,"Feb",54,0,-0.5,0,6.8111489024,2.55334095886965
"1729",2015-02-24,2015,"Feb",55,0,-7.1,0,4.826148864,1.8368447688886
"1730",2015-02-25,2015,"Feb",56,2.3,1.1,1.19392246847243,3.807232,1.42593933063604
"1731",2015-02-26,2015,"Feb",57,0,-6,0,4.8857856,2.09588943928678
"1732",2015-02-27,2015,"Feb",58,0,-2.7,0,3.90862848,1.67671155142942
"1733",2015-02-28,2015,"Feb",59,0,-2.7,0,3.0732156928,1.2978327566687
"1734",2015-03-01,2015,"Mar",60,1.3,-1,0.832909122935104,1.642528768,0.807222498040751
"1735",2015-03-02,2015,"Mar",61,0,2.2,0,2.3540230144,1.31210529678068
"1736",2015-03-03,2015,"Mar",62,6.1,0,1.96009478404727,1.4751965184,0.881255385738922
"1737",2015-03-04,2015,"Mar",63,0.8,7.8,0.587786664902119,6.02794496,2.24490898744078
"1738",2015-03-05,2015,"Mar",64,0,3.9,0,5.462355968,2.26615652187432
"1739",2015-03-06,2015,"Mar",65,0,-4.9,0,4.3698847744,1.81292521749946
"1740",2015-03-07,2015,"Mar",66,0,3.3,0,3.2489472,1.32214372509835
"1741",2015-03-08,2015,"Mar",67,0,4.4,0,2.59915776,1.05771498007868
"1742",2015-03-09,2015,"Mar",68,0,6.7,0,2.079326208,0.846171984062942
"1743",2015-03-10,2015,"Mar",69,0,8.3,0,1.6634609664,0.676937587250354
"1744",2015-03-11,2015,"Mar",70,0,13.3,0,1.191182336,0.452117133711625
"1745",2015-03-12,2015,"Mar",71,0,5,0,0.9529458688,0.3616937069693
"1746",2015-03-13,2015,"Mar",72,0,3.9,0,0.1073741824,0.0788913907118598
"1747",2015-03-14,2015,"Mar",73,21.1,3.3,3.09557760852371,0,0
"1748",2015-03-15,2015,"Mar",74,1.3,2.2,0.832909122935104,16.88,2.47646208681897
"1749",2015-03-16,2015,"Mar",75,0,7.2,0,14.544,2.64749696780326
"1750",2015-03-17,2015,"Mar",76,1,6.7,0.693147180559945,11.6352,2.11799757424261
"1751",2015-03-18,2015,"Mar",77,0,-2.1,0,10.10816,2.24891580384204
"1752",2015-03-19,2015,"Mar",78,0,0,0,8.086528,1.79913264307363
"1753",2015-03-20,2015,"Mar",79,0,1.1,0,6.4692224,1.43930611445891
"1754",2015-03-21,2015,"Mar",80,0.5,2.2,0.405465108108164,5.17537792,1.15144489156712
"1755",2015-03-22,2015,"Mar",81,0,1.7,0,4.540302336,1.24552799974023
"1756",2015-03-23,2015,"Mar",82,0,1.1,0,3.6322418688,0.996422399792185
"1757",2015-03-24,2015,"Mar",83,0,3.9,0,0.6401982464,0.464752805062768
"1758",2015-03-25,2015,"Mar",84,0.3,5.6,0.262364264467491,0.37257216,0.282369307961556
"1759",2015-03-26,2015,"Mar",85,10.9,9.4,2.47653840011748,0.538057728,0.435786857943238
"1760",2015-03-27,2015,"Mar",86,1.8,9.4,1.02961941718116,9.043072,2.25543409465309
"1761",2015-03-28,2015,"Mar",87,0,5,0,8.6744576,2.6280428094674
"1762",2015-03-29,2015,"Mar",88,0,5,0,6.93956608,2.10243424757392
"1763",2015-03-30,2015,"Mar",89,0.5,4.4,0.405465108108164,5.551652864,1.68194739805913
"1764",2015-03-31,2015,"Mar",90,0,8.9,0,4.7876352,1.626393520459
"1765",2015-04-01,2015,"Apr",91,0,7.2,0,3.83010816,1.3011148163672
"1766",2015-04-02,2015,"Apr",92,0,7.8,0,3.064086528,1.04089185309376
"1767",2015-04-03,2015,"Apr",93,0,18.9,0,2.4512692224,0.832713482475007
"1768",2015-04-04,2015,"Apr",94,4.3,9.4,1.66770682055808,1.9288031232,0.637999637591831
"1769",2015-04-05,2015,"Apr",95,0,8.9,0,3.8126639104,1.57864888062511
"1770",2015-04-06,2015,"Apr",96,0,5,0,2.8568576,1.15236456139709
"1771",2015-04-07,2015,"Apr",97,0,8.3,0,2.28548608,0.921891649117675
"1772",2015-04-08,2015,"Apr",98,3.8,5.6,1.56861591791385,1.828388864,0.73751331929414
"1773",2015-04-09,2015,"Apr",99,8.1,1.7,2.2082744135228,4.449024,1.80136690529155
"1774",2015-04-10,2015,"Apr",100,9.7,6.1,2.37024374146786,10.0392192,3.20771305505148
"1775",2015-04-11,2015,"Apr",101,0,12.2,0,15.79137536,4.46236543721547
"1776",2015-04-12,2015,"Apr",102,0,20,0,12.633100288,3.56989234977238
"1777",2015-04-13,2015,"Apr",103,0,18.9,0,10.1064802304,2.8559138798179
"1778",2015-04-14,2015,"Apr",104,1,21.1,0.693147180559945,7.6234752,2.105662447514
"1779",2015-04-15,2015,"Apr",105,0,18.3,0,6.89878016,2.23904770245915
"1780",2015-04-16,2015,"Apr",106,0,12.8,0,5.519024128,1.79123816196732
"1781",2015-04-17,2015,"Apr",107,2.8,19.4,1.33500106673234,4.4152193024,1.43299052957386
"1782",2015-04-18,2015,"Apr",108,0,12.8,0,5.3641535488,2.04596442535933
"1783",2015-04-19,2015,"Apr",109,0,13.9,0,3.4215919616,1.39965988062062
"1784",2015-04-20,2015,"Apr",110,55.9,8.9,4.04129534113228,1.695744,0.865224920667665
"1785",2015-04-21,2015,"Apr",111,37.8,17.2,3.65842024662923,46.0765952,3.92521620943996
"1786",2015-04-22,2015,"Apr",112,0,15.6,0,67.10127616,6.06690916485535
"1787",2015-04-23,2015,"Apr",113,2.3,11.7,1.19392246847243,53.681020928,4.85352733188428
"1788",2015-04-24,2015,"Apr",114,0,12.2,0,44.67744256,4.76353372848988
"1789",2015-04-25,2015,"Apr",115,0,12.8,0,35.741954048,3.81082698279191
"1790",2015-04-26,2015,"Apr",116,0,13.3,0,28.5935632384,3.04866158623353
"1791",2015-04-27,2015,"Apr",117,2,14.4,1.09861228866811,22.57420288,2.29558462094331
"1792",2015-04-28,2015,"Apr",118,0,17.2,0,19.659362304,2.71535752768913
"1793",2015-04-29,2015,"Apr",119,0,13.9,0,15.7274898432,2.17228602215131
"1794",2015-04-30,2015,"Apr",120,0,15.6,0,6.5797750784,1.30389803463004
"1795",2015-05-01,2015,"May",121,0,12.8,0,1.205075968,0.65029854484661
"1796",2015-05-02,2015,"May",122,0,12.2,0,0.9640607744,0.520238835877288
"1797",2015-05-03,2015,"May",123,0,16.7,0,0.524288,0.287994619800613
"1798",2015-05-04,2015,"May",124,0,24.4,0,0.4194304,0.23039569584049
"1799",2015-05-05,2015,"May",125,0,23.9,0,0.33554432,0.184316556672392
"1800",2015-05-06,2015,"May",126,0,22.2,0,0.268435456,0.147453245337914
"1801",2015-05-07,2015,"May",127,0,28.9,0,0,0
"1802",2015-05-08,2015,"May",128,0,14.4,0,0,0
"1803",2015-05-09,2015,"May",129,0,15,0,0,0
"1804",2015-05-10,2015,"May",130,17.8,28.3,2.9338568698359,0,0
"1805",2015-05-11,2015,"May",131,0.3,20,0.262364264467491,14.24,2.34708549586872
"1806",2015-05-12,2015,"May",132,0.8,27.8,0.587786664902119,11.632,2.08755980826897
"1807",2015-05-13,2015,"May",133,0,17.8,0,9.9456,2.14027717853687
"1808",2015-05-14,2015,"May",134,0,20,0,7.95648,1.7122217428295
"1809",2015-05-15,2015,"May",135,0,21.1,0,6.365184,1.3697773942636
"1810",2015-05-16,2015,"May",136,0,17.2,0,5.0921472,1.09582191541088
"1811",2015-05-17,2015,"May",137,0.8,23.3,0.587786664902119,4.07371776,0.876657532328703
"1812",2015-05-18,2015,"May",138,0,16.1,0,3.898974208,1.17155535778466
"1813",2015-05-19,2015,"May",139,4.6,18.3,1.7227665977411,3.1191793664,0.937244286227726
"1814",2015-05-20,2015,"May",140,0,19.4,0,4.2640830464,1.81298822449781
"1815",2015-05-21,2015,"May",141,0,20.6,0,3.3790541824,1.42221943121007
"1816",2015-05-22,2015,"May",142,0,19.4,0,2.617344,1.07466243239857
"1817",2015-05-23,2015,"May",143,0,18.3,0,2.0938752,0.859729945918857
"1818",2015-05-24,2015,"May",144,0,28.3,0,1.67510016,0.687783956735086
"1819",2015-05-25,2015,"May",145,0.3,28.9,0.262364264467491,1.340080128,0.550227165388069
"1820",2015-05-26,2015,"May",146,0.8,32.8,0.587786664902119,1.3120641024,0.650073143884448
"1821",2015-05-27,2015,"May",147,0,26.1,0,1.603751936,0.927174734459766
"1822",2015-05-28,2015,"May",148,9.4,26.7,2.34180580614733,1.2830015488,0.741739787567813
"1823",2015-05-29,2015,"May",149,0,25,0,8.05248,2.28185582007363
"1824",2015-05-30,2015,"May",150,0,28.9,0,6.441984,1.82548465605891
"1825",2015-05-31,2015,"May",151,24.1,22.8,3.22286784613774,5.1535872,1.46038772484712
"1826",2015-06-01,2015,"Jun",152,30.5,10.6,3.44998754583159,23.40286976,3.74660445678789
"1827",2015-06-02,2015,"Jun",153,16.5,10,2.86220088092947,43.122295808,5.75727360209558
"1828",2015-06-03,2015,"Jun",154,0,16.1,0,47.6978366464,6.89557958642004
"1829",2015-06-04,2015,"Jun",155,0,15.6,0,38.1260570624,5.48829252074786
"1830",2015-06-05,2015,"Jun",156,0.8,14.4,0.587786664902119,30.414946304,4.3275209040288
"1831",2015-06-06,2015,"Jun",157,0.8,22.8,0.587786664902119,24.9719570432,3.93224605514473
"1832",2015-06-07,2015,"Jun",158,0,19.4,0,19.60824832,3.36457669226284
"1833",2015-06-08,2015,"Jun",159,0,18.3,0,15.686598656,2.69166135381027
"1834",2015-06-09,2015,"Jun",160,0,20,0,12.5492789248,2.15332908304822
"1835",2015-06-10,2015,"Jun",161,0,27.2,0,7.451705344,1.37661046647629
"1836",2015-06-11,2015,"Jun",162,0,30,0,2.686451712,0.73084878115718
"1837",2015-06-12,2015,"Jun",163,4.6,26.7,1.7227665977411,0.37748736,0.277352545471382
"1838",2015-06-13,2015,"Jun",164,0.3,29.4,0.262364264467491,3.981989888,1.60009531456999
"1839",2015-06-14,2015,"Jun",165,0,25.6,0,3.4255919104,1.48996766322998
"1840",2015-06-15,2015,"Jun",166,3.6,16.1,1.52605630349505,2.6545741824,1.1288610180145
"1841",2015-06-16,2015,"Jun",167,2.8,16.1,1.33500106673234,4.91776,2.06082074463815
"1842",2015-06-17,2015,"Jun",168,0,23.9,0,6.174208,2.71665744909639
"1843",2015-06-18,2015,"Jun",169,0,22.2,0,4.9393664,2.17332595927711
"1844",2015-06-19,2015,"Jun",170,2.8,26.7,1.33500106673234,3.95149312,1.73866076742169
"1845",2015-06-20,2015,"Jun",171,0,20.6,0,5.401194496,2.45892946732323
"1846",2015-06-21,2015,"Jun",172,35.6,22.2,3.60004824040732,4.3209555968,1.96714357385858
"1847",2015-06-22,2015,"Jun",173,3,22.2,1.38629436111989,31.4428432384,4.26877279651424
"1848",2015-06-23,2015,"Jun",174,21.1,19.4,3.09557760852371,27.522062336,4.49588257771913
"1849",2015-06-24,2015,"Jun",175,0,27.8,0,38.8976498688,6.07316814899427
"1850",2015-06-25,2015,"Jun",176,0,25.6,0,30.7315728384,4.69467547131127
"1851",2015-06-26,2015,"Jun",177,0.3,19.4,0.262364264467491,24.28461056,3.6123957290055
"1852",2015-06-27,2015,"Jun",178,0,21.1,0,19.667688448,3.0998079947784
"1853",2015-06-28,2015,"Jun",179,40.1,15,3.71600812150219,15.7341507584,2.47984639582272
"1854",2015-06-29,2015,"Jun",180,0,20.6,0,44.366672896,4.81333896581641
"1855",2015-06-30,2015,"Jun",181,0,23.9,0,35.4933383168,3.85067117265313
"1856",2015-07-01,2015,"Jul",182,6.6,20,2.02814824729229,24.57214976,2.69398470170821
"1857",2015-07-02,2015,"Jul",183,0,25.6,0,24.6155972608,3.62885413560942
"1858",2015-07-03,2015,"Jul",184,0,26.7,0,17.42688256,2.57069819371655
"1859",2015-07-04,2015,"Jul",185,0,21.7,0,13.941506048,2.05655855497324
"1860",2015-07-05,2015,"Jul",186,0,27.8,0,11.1532048384,1.64524684397859
"1861",2015-07-06,2015,"Jul",187,0,27.8,0,8.890351616,1.2880263267947
"1862",2015-07-07,2015,"Jul",188,1,24.4,0.693147180559945,7.1122812928,1.03042106143576
"1863",2015-07-08,2015,"Jul",189,0,28.9,0,2.18412032,0.979851259758507
"1864",2015-07-09,2015,"Jul",190,0,22.2,0,1.747296256,0.783881007806806
"1865",2015-07-10,2015,"Jul",191,0,28.9,0,1.3978370048,0.627104806245445
"1866",2015-07-11,2015,"Jul",192,0,30.6,0,0.4096,0.283913085157354
"1867",2015-07-12,2015,"Jul",193,0,32.2,0,0.32768,0.227130468125883
"1868",2015-07-13,2015,"Jul",194,0,25.6,0,0.262144,0.181704374500706
"1869",2015-07-14,2015,"Jul",195,0.3,24.4,0.262364264467491,0.2097152,0.145363499600565
"1870",2015-07-15,2015,"Jul",196,0.3,27.8,0.262364264467491,0.40777216,0.326182211254445
"1871",2015-07-16,2015,"Jul",197,0,24.4,0,0.566217728,0.470837180577549
"1872",2015-07-17,2015,"Jul",198,0,23.3,0,0.3456,0.30224363266655
"1873",2015-07-18,2015,"Jul",199,2.5,21.1,1.25276296849537,0.27648,0.24179490613324
"1874",2015-07-19,2015,"Jul",200,15.7,27.2,2.81540871942271,2.221184,1.19564629970289
"1875",2015-07-20,2015,"Jul",201,0,28.9,0,14.3369472,3.20884401530048
"1876",2015-07-21,2015,"Jul",202,0.3,21.1,0.262364264467491,11.46955776,2.56707521224038
"1877",2015-07-22,2015,"Jul",203,0,27.8,0,9.415646208,2.2635515813663
"1878",2015-07-23,2015,"Jul",204,0,25.6,0,7.5325169664,1.81084126509304
"1879",2015-07-24,2015,"Jul",205,0,24.4,0,5.9938013184,1.42050186368626
"1880",2015-07-25,2015,"Jul",206,0,19.4,0,4.7628288,1.10823034256083
"1881",2015-07-26,2015,"Jul",207,2.8,19.4,1.33500106673234,3.81026304,0.886584274048665
"1882",2015-07-27,2015,"Jul",208,0,25,0,5.288210432,1.7772682726248
"1883",2015-07-28,2015,"Jul",209,0.5,28.3,0.405465108108164,3.9621328896,1.28730021861666
"1884",2015-07-29,2015,"Jul",210,0,31.1,0,1.883931648,1.05191005201001
