"","sdate","Site","Year","Month","Precip","PPrecip","MaxT","D_Median","ClassCDO","ClassBDO","ClassC_PctSat","ClassB_PctSat","ClassCBoth","ClassBBoth","ChlCCC","ChlCMC","MaxT_ex","AvgT_ex"
"4735",2010-10-08,"S05",2010,10,0,3,217,0.187,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4736",2010-10-09,"S05",2010,10,0,0,128,0.111,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4737",2010-10-10,"S05",2010,10,0,0,172,0.087,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4738",2010-10-11,"S05",2010,10,0,0,172,0.078,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4739",2010-10-12,"S05",2010,10,0,0,156,0.068,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4740",2010-10-13,"S05",2010,10,0,0,161,0.064,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4741",2010-10-14,"S05",2010,10,0,0,150,0.058,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4742",2010-10-15,"S05",2010,10,892,0,139,0.8315,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4743",2010-10-16,"S05",2010,10,0,892,128,0.509,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4744",2010-10-17,"S05",2010,10,0,0,167,0.3135,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4745",2010-10-18,"S05",2010,10,0,0,133,0.2295,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4746",2010-10-19,"S05",2010,10,0,0,128,0.1675,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4747",2010-10-20,"S05",2010,10,0,0,150,0.146,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4748",2010-10-21,"S05",2010,10,41,0,128,0.169,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4749",2010-10-22,"S05",2010,10,0,41,89,0.196,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4750",2010-10-23,"S05",2010,10,0,0,117,0.138,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4751",2010-10-24,"S05",2010,10,10,0,78,0.128,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4752",2010-10-25,"S05",2010,10,38,10,117,0.1395,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4753",2010-10-26,"S05",2010,10,15,38,178,0.244,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4754",2010-10-27,"S05",2010,10,213,15,178,0.4415,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4755",2010-10-28,"S05",2010,10,0,213,206,0.533,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4756",2010-10-29,"S05",2010,10,3,0,128,0.376,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4757",2010-10-30,"S05",2010,10,0,3,94,0.312,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4758",2010-10-31,"S05",2010,10,3,0,117,0.2595,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4759",2010-11-01,"S05",2010,11,0,3,100,0.2265,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4760",2010-11-02,"S05",2010,11,0,0,94,0.2035,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4761",2010-11-03,"S05",2010,11,0,0,83,0.175,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4762",2010-11-04,"S05",2010,11,381,0,94,0.157,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4763",2010-11-05,"S05",2010,11,107,381,144,0.752,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4764",2010-11-06,"S05",2010,11,0,107,72,0.515,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4765",2010-11-07,"S05",2010,11,165,0,50,0.409,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4766",2010-11-08,"S05",2010,11,91,165,94,0.7395,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4767",2010-11-09,"S05",2010,11,30,91,122,0.5525,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4768",2010-11-10,"S05",2010,11,8,30,94,0.53,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4769",2010-11-11,"S05",2010,11,0,8,111,0.4165,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4770",2010-11-12,"S05",2010,11,0,0,150,0.3625,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4771",2010-11-13,"S05",2010,11,0,0,183,0.329,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4772",2010-11-14,"S05",2010,11,0,0,94,0.2945,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4773",2010-11-15,"S05",2010,11,0,0,100,0.2815,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE
"4774",2010-11-16,"S05",2010,11,3,0,128,0.275,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE
"4775",2010-11-17,"S05",2010,11,371,3,144,0.799,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4776",2010-11-18,"S05",2010,11,0,371,111,0.596,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4777",2010-11-19,"S05",2010,11,0,0,61,0.4475,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4778",2010-11-20,"S05",2010,11,0,0,106,0.3795,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4779",2010-11-21,"S05",2010,11,0,0,28,0.331,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4780",2010-11-22,"S05",2010,11,36,0,72,0.31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4781",2010-11-23,"S05",2010,11,5,36,72,0.378,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4782",2010-11-24,"S05",2010,11,0,5,61,0.3455,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4783",2010-11-25,"S05",2010,11,0,0,50,0.281,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4784",2010-11-26,"S05",2010,11,69,0,33,0.378,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4785",2010-11-27,"S05",2010,11,0,69,56,0.3875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4786",2010-11-28,"S05",2010,11,0,0,61,0.31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4787",2010-11-29,"S05",2010,11,0,0,61,0.259,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4788",2010-11-30,"S05",2010,11,5,0,72,0.2475,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4789",2010-12-01,"S05",2010,12,185,5,100,0.2815,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4790",2010-12-02,"S05",2010,12,28,185,100,0.741,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4791",2010-12-03,"S05",2010,12,8,28,56,0.51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4792",2010-12-04,"S05",2010,12,33,8,61,0.497,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4793",2010-12-05,"S05",2010,12,0,33,6,0.4355,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4794",2010-12-06,"S05",2010,12,0,0,0,0.381,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4795",2010-12-07,"S05",2010,12,3,0,6,0.322,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4796",2010-12-08,"S05",2010,12,0,3,0,0.294,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4797",2011-03-24,"S05",2011,3,0,0,50,0.433,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4798",2011-03-25,"S05",2011,3,0,0,44,0.417,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4799",2011-03-26,"S05",2011,3,0,0,28,0.396,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4800",2011-03-27,"S05",2011,3,0,0,50,0.375,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4801",2011-03-28,"S05",2011,3,0,0,67,0.3605,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4802",2011-03-29,"S05",2011,3,0,0,83,0.3645,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4803",2011-03-30,"S05",2011,3,0,0,106,0.37,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4804",2011-03-31,"S05",2011,3,33,0,78,0.373,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4805",2011-04-01,"S05",2011,4,272,33,17,0.43,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4806",2011-04-02,"S05",2011,4,0,272,89,0.523,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4807",2011-04-03,"S05",2011,4,0,0,106,0.5895,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4808",2011-04-04,"S05",2011,4,86,0,56,0.5475,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4809",2011-04-05,"S05",2011,4,43,86,94,0.5885,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4810",2011-04-06,"S05",2011,4,0,43,100,0.5315,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4811",2011-04-07,"S05",2011,4,0,0,83,0.433,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4812",2011-04-08,"S05",2011,4,0,0,83,0.395,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4813",2011-04-09,"S05",2011,4,0,0,128,0.379,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4814",2011-04-10,"S05",2011,4,56,0,139,0.371,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4815",2011-04-11,"S05",2011,4,157,56,183,0.646,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4816",2011-04-12,"S05",2011,4,0,157,183,0.5045,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4817",2011-04-13,"S05",2011,4,386,0,100,0.453,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4818",2011-04-14,"S05",2011,4,8,386,167,0.677,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4819",2011-04-15,"S05",2011,4,0,8,72,0.462,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4820",2011-04-16,"S05",2011,4,84,0,61,0.384,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4821",2011-04-17,"S05",2011,4,297,84,156,0.939,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4822",2011-04-18,"S05",2011,4,0,297,122,0.576,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4823",2011-04-19,"S05",2011,4,0,0,117,0.4425,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4824",2011-04-20,"S05",2011,4,10,0,72,0.392,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4825",2011-04-21,"S05",2011,4,0,10,117,0.355,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4826",2011-04-22,"S05",2011,4,0,0,122,0.315,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4827",2011-04-23,"S05",2011,4,140,0,56,0.324,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4828",2011-04-24,"S05",2011,4,0,140,194,0.488,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4829",2011-04-25,"S05",2011,4,5,0,111,0.371,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4830",2011-04-26,"S05",2011,4,51,5,117,0.405,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4831",2011-04-27,"S05",2011,4,3,51,150,0.358,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4832",2011-04-28,"S05",2011,4,18,3,178,0.34,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4833",2011-04-29,"S05",2011,4,0,18,194,0.3095,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4834",2011-04-30,"S05",2011,4,0,0,183,0.26,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4835",2011-05-01,"S05",2011,5,0,0,156,0.228,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4836",2011-05-02,"S05",2011,5,0,0,139,0.217,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4837",2011-05-03,"S05",2011,5,0,0,150,0.208,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4838",2011-05-04,"S05",2011,5,76,0,117,0.209,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4839",2011-05-05,"S05",2011,5,13,76,117,0.2995,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4840",2011-05-06,"S05",2011,5,0,13,206,0.259,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4841",2011-05-07,"S05",2011,5,0,0,178,0.207,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4842",2011-05-08,"S05",2011,5,0,0,161,0.188,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4843",2011-05-09,"S05",2011,5,0,0,183,0.169,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4844",2011-05-10,"S05",2011,5,3,0,139,0.1585,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4845",2011-05-11,"S05",2011,5,3,3,189,0.161,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4846",2011-05-12,"S05",2011,5,0,3,178,0.152,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4847",2011-05-13,"S05",2011,5,0,0,178,0.1385,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4848",2011-05-14,"S05",2011,5,66,0,128,0.131,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4849",2011-05-15,"S05",2011,5,305,66,117,0.2225,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4850",2011-05-16,"S05",2011,5,48,305,100,0.553,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4851",2011-05-17,"S05",2011,5,43,48,100,0.4405,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4852",2011-05-18,"S05",2011,5,25,43,117,0.4655,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4853",2011-05-19,"S05",2011,5,345,25,128,0.702,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4854",2011-05-20,"S05",2011,5,66,345,144,0.596,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4855",2011-05-21,"S05",2011,5,5,66,194,0.417,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4856",2011-05-22,"S05",2011,5,0,5,100,0.308,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4857",2011-05-23,"S05",2011,5,71,0,100,0.384,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4858",2011-05-24,"S05",2011,5,18,71,228,0.3945,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4859",2011-05-25,"S05",2011,5,0,18,222,0.285,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4860",2011-05-26,"S05",2011,5,0,0,183,0.2175,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4861",2011-05-27,"S05",2011,5,0,0,261,0.19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4862",2011-05-28,"S05",2011,5,0,0,144,0.165,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4863",2011-05-29,"S05",2011,5,0,0,239,0.157,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4864",2011-05-30,"S05",2011,5,0,0,300,0.143,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"4865",2011-05-31,"S05",2011,5,0,0,228,0.131,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"4866",2011-06-01,"S05",2011,6,0,0,239,0.129,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"4867",2011-06-02,"S05",2011,6,0,0,222,0.123,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"4868",2011-06-03,"S05",2011,6,0,0,200,0.121,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"4869",2011-06-04,"S05",2011,6,0,0,178,0.119,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"4870",2011-06-05,"S05",2011,6,0,0,183,0.116,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"4871",2011-06-06,"S05",2011,6,0,0,233,0.1245,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"4872",2011-06-07,"S05",2011,6,0,0,239,0.104,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"4873",2011-06-08,"S05",2011,6,3,0,272,0.098,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"4874",2011-06-09,"S05",2011,6,122,3,333,0.099,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"4875",2011-06-10,"S05",2011,6,0,122,239,0.2095,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4876",2011-06-11,"S05",2011,6,112,0,167,0.1285,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4877",2011-06-12,"S05",2011,6,28,112,117,0.2545,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4878",2011-06-13,"S05",2011,6,0,28,172,0.194,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4879",2011-06-14,"S05",2011,6,25,0,133,0.139,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4880",2011-06-15,"S05",2011,6,0,25,233,0.144,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4881",2011-06-16,"S05",2011,6,0,0,267,0.12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4882",2011-06-17,"S05",2011,6,8,0,250,0.11,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4883",2011-06-18,"S05",2011,6,191,8,244,0.111,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4884",2011-06-19,"S05",2011,6,0,191,250,0.2785,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4885",2011-06-20,"S05",2011,6,0,0,256,0.1545,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4886",2011-06-21,"S05",2011,6,0,0,278,0.12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4887",2011-06-22,"S05",2011,6,10,0,200,0.108,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4888",2011-06-23,"S05",2011,6,56,10,156,0.1245,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4889",2011-06-24,"S05",2011,6,284,56,133,0.474,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4890",2011-06-25,"S05",2011,6,76,284,161,0.5195,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4891",2011-06-26,"S05",2011,6,0,76,217,0.3195,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4892",2011-06-27,"S05",2011,6,0,0,278,0.2055,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4893",2011-06-28,"S05",2011,6,0,0,261,0.144,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4894",2011-06-29,"S05",2011,6,3,0,239,0.125,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4895",2011-06-30,"S05",2011,6,0,3,244,0.1135,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4896",2011-07-01,"S05",2011,7,20,0,250,0.108,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4897",2011-07-02,"S05",2011,7,0,20,244,0.1665,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4898",2011-07-03,"S05",2011,7,13,0,222,0.11,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4899",2011-07-04,"S05",2011,7,66,13,272,0.115,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4900",2011-07-05,"S05",2011,7,0,66,306,0.2365,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4901",2011-07-06,"S05",2011,7,36,0,311,0.136,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4902",2011-07-07,"S05",2011,7,0,36,283,0.138,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4903",2011-07-08,"S05",2011,7,0,0,222,0.111,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4904",2011-07-09,"S05",2011,7,0,0,272,0.102,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4905",2011-07-10,"S05",2011,7,0,0,278,0.092,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4906",2011-07-11,"S05",2011,7,0,0,300,0.092,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4907",2011-07-12,"S05",2011,7,0,0,289,0.083,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4908",2011-07-13,"S05",2011,7,122,0,294,0.082,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4909",2011-07-14,"S05",2011,7,0,122,239,0.1755,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4910",2011-07-15,"S05",2011,7,0,0,272,0.093,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4911",2011-07-16,"S05",2011,7,0,0,300,0.08,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4912",2011-07-17,"S05",2011,7,0,0,333,0.08,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4913",2011-07-18,"S05",2011,7,8,0,278,0.082,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"4914",2011-07-19,"S05",2011,7,0,8,306,0.119,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"4915",2011-07-20,"S05",2011,7,0,0,267,0.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"4916",2011-07-21,"S05",2011,7,0,0,361,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"4917",2011-07-22,"S05",2011,7,0,0,378,0.0665,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"4918",2011-07-23,"S05",2011,7,0,0,350,0.062,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"4919",2011-07-24,"S05",2011,7,0,0,289,0.0975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"4920",2011-07-25,"S05",2011,7,64,0,244,0.096,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"4921",2011-07-26,"S05",2011,7,97,64,233,0.1435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"4922",2011-07-27,"S05",2011,7,0,97,272,0.1175,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"4923",2011-07-28,"S05",2011,7,0,0,250,0.076,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"4924",2011-07-29,"S05",2011,7,632,0,228,0.073,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"4925",2011-07-30,"S05",2011,7,122,632,294,0.529,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"4926",2011-07-31,"S05",2011,7,0,122,278,0.219,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"4927",2011-08-01,"S05",2011,8,0,0,272,0.136,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"4928",2011-08-02,"S05",2011,8,15,0,261,0.108,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
